title,status,translatorID,label,creator,target,minVersion,maxVersion,priority,inRepository,translatorType,browserSupport,lastUpdated,url1,globalRank,country,countryRank,url2,url3
The Met.js,Normal,72dbad15-cd1a-4d52-b2ed-7d67f909cada,The Met,"Aurimas Vinckevicius, Philipp Zumstein",^https?://metmuseum\.org/art/collection,3,,100,TRUE,4,gcsibv,7/1/2017 11:39,https://store.metmuseum.org,10160,United States,3027,www.metmuseum.org,www.metopera.org
The Microfinance Gateway.js,Normal,2cd7d362-5fba-423a-887f-579ed343e751,The Microfinance Gateway,Philipp Zumstein,^https?://(www\.)?microfinancegateway\.org/,3,,100,TRUE,4,gcsibv,7/10/2017 15:27,https://www.Kabbage.com,48360,United States,9186,http://finca.convio.net/Donate,https://www.engineerica.com
The Nation.js,Normal,0d6f8450-72e8-4d8f-bdc2-b7fa03e6f2c5,The Nation,Philipp Zumstein,^https?://www\.thenation\.com/,3,,100,TRUE,4,gcsibv,7/1/2017 20:37,https://www.thenation.com,19906,United States,4225,https://en.wikipedia.org/wiki/The_Nation,www.nationmultimedia.com
The New Republic.js,Normal,1bfb4748-3925-4de6-bcb4-5de2967f6d3f,The New Republic,Sebastian Karcher,^https?://(www\.)?newrepublic\.com/,3,,100,TRUE,4,gcsibv,7/1/2017 21:10,https://newrepublic.com,18764,United States,4333,https://en.wikipedia.org/wiki/The_New_Republic,https://fontsinuse.com/uses/3706/the-new-republic-website
The New York Review of Books.js,Normal,4c164cc8-be7b-4d02-bfbf-37a5622dfd56,The New York Review of Books,Philipp Zumstein,^https?://www\.nybooks\.com/,3,,100,TRUE,4,gcsibv,7/2/2017 14:40,https://www.nybooks.com,28055,United States,10008,https://www.nyrb.com,https://web.facebook.com/nybooks
The New Yorker.js,Normal,0fba73bf-f113-4d36-810f-2c654fa985fb,The New Yorker,Philipp Zumstein,^https?://www\.newyorker\.com/,3,,100,TRUE,4,gcsibv,11/12/2017 22:00,https://subscribe.newyorker.com/Subscribe/12-for-$6,1793,United States,563,https://www.newyorker.com,https://www.newyorkerhotel.com
The Open Library.js,Normal,96b54986-16c7-45ea-b296-fde962d658b2,The Open Library,Sebastian Karcher,^https?://openlibrary\.org,3,,100,TRUE,4,gcsbv,5/25/2017 13:52,openlibrary.org,10177,United States,6866,https://en.wikipedia.org/wiki/OpenLibrary,www.buffalolib.org
The Telegraph.js,Normal,40b9ca22-8df4-4f3b-9cb6-8f9b55486d30,The Telegraph,Philipp Zumstein,^https?://[^/]*telegraph\.co\.uk/,3,,100,TRUE,4,gcsibv,7/2/2017 15:26,https://www.telegraph.co.uk,658,United Kingdom,58,https://www.thetelegraph.com,https://en.wikipedia.org/wiki/The_Telegraph_(website)
The Times and Sunday Times.js,Normal,53f8d182-4edc-4eab-b5a1-141698a10101,The Times and Sunday Times,Philipp Zumstein,^https?://www\.thetimes\.co\.uk/,3,,100,TRUE,4,gcsibv,7/10/2017 15:33,https://sesameplace.com/philadelphia,358956,United States,97555,https://www.nytimes.com/Subscribe/Today,https://www.thetimes.co.uk
TheMarker.js,Normal,b2d61bb5-5b21-41b7-9c83-1abcbf14639b,TheMarker,Eran Rosenthal,^https?://www\.themarker\.com/,3,,100,TRUE,4,gcsibv,7/3/2017 10:47,https://www.themarker.com,18649,Israel,61,https://en.wikipedia.org/wiki/The_Marker,https://www.themarkerkeywest.com
Theory of Computing.js,Normal,558babe7-5fca-47ea-af0f-2d9bb5bc5e53,Theory of Computing,Piyush Srivastava,^https?://(theoryofcomputing\.org|toc\.cse\.iitk\.ac\.in|www\.cims\.nyu\.edu/~regev/toc|toc\.ilab\.sztaki\.hu|toc\.nada\.kth\.se|tocmirror\.cs\.tau\.ac\.il)/articles/[vg].*(/|html?)$,1,,100,TRUE,4,gcv,7/3/2017 10:55,theoryofcomputing.org,1303975,United States,345088,https://www.cs.cornell.edu/research/theory,https://theoryofcomputing.org
ThesesFR.js,Normal,3f73f0aa-f91c-4192-b0d5-907312876cb9,ThesesFR,TFU,^https?://(www\.)?theses\.fr/.,3,,100,TRUE,4,gcsibv,4/23/2018 11:16,www.theses.fr,27759,France,1516,https://www.easycounter.com/report/theses.fr,https://www.openbugbounty.org/reports/459356
Thieme.js,Normal,abb72b5b-f807-4ff5-a324-ae1afea8a95a,Thieme,Philipp Zumstein,^https?://(www\.)?thieme-connect\.com/products/,3,,100,TRUE,4,gcsibv,3/16/2018 15:00,https://www.thieme.com,105935,United States,47387,www.rbthieme.org,https://www.myheritage.com/site-383801462/thieme
Time.com.js,Normal,d9be934c-edb9-490c-a88d-34e2ee106cd7,Time.com,Michael Berkowitz,^https?://([^/]*\.)?time\.com/,3,,100,TRUE,4,gcsv,5/23/2017 21:37,http://www.wix.com/Free/Webpage,430,United States,319,time.com,https://time.is
Toronto Star.js,Normal,6b0b11a6-9b77-4b49-b768-6b715792aa37,Toronto Star,Philipp Zumstein,^https?://www\.thestar\.com,3,,100,TRUE,4,gcsibv,7/10/2017 15:35,https://www.thestar.com,4771,Canada,119,https://www.legacy.com/obituaries/thestar,https://twitter.com/torontostar
Treesearch.js,Normal,4ee9dc8f-66d3-4c18-984b-6335408a24af,Treesearch,Aurimas Vinckevicius,^https?://([^/]+\.)?treesearch\.fs\.fed\.us/(pubs/\d+$|search\.php),3,,100,TRUE,4,gcsibv,7/4/2017 20:50,www.fs.fed.us???€? Inside the Forest Service,,,,www.treesearch.se/en/association,www.treesearchfarms.biz
Trove.js,Normal,8efcb7cb-4180-4555-969a-08e8b34066c4,Trove,Tim Sherratt,^https?://trove\.nla\.gov\.au/(?:newspaper|gazette|work|book|article|picture|music|map|collection)/,3,,100,TRUE,4,gcsibv,9/3/2018 19:41,http://shop.bikini.com,277515,United States,80268,https://www.trionworlds.com/trove,https://www.trovegame.com/en/play-now
Twitter.js,Normal,31659710-d04e-45d0-84ba-8e3f5afc4a54,Twitter,"Avram Lyon, Philipp Zumstein",^https?://([^/]+\.)?twitter\.com/,4,,100,TRUE,4,gcsibv,5/11/2018 23:28,https://twitter.com/login,12,United States,8,https://twitter.com/Twitter,https://tweetdeck.twitter.com
UPCommons.js,Normal,0abd577b-ec45-4e9f-9081-448737e2fd34,UPCommons,"Sebastian Karcher, Philipp Zumstein",^https?://upcommons\.upc\.edu,3,,100,TRUE,4,gcsibv,7/27/2017 10:44,https://upcommons.upc.edu/page/about,10639,Spain,340,https://www.easycounter.com/report/upcommons.upc.edu,https://upcommons.upc.edu
US National Archives Research Catalog.js,Normal,f8b5501a-1acc-4ffa-a0a5-594add5e6bd3,US National Archives Research Catalog,Philipp Zumstein,^https?://catalog\.archives\.gov,3,,100,TRUE,4,gcsibv,6/24/2017 7:29,https://www.archives.gov/research/catalog,11840,United States,2421,https://catalog.archives.gov,https://www.archives.gov/research
Ubiquity Journals.js,Normal,5c11e3bd-caf5-4da6-95d8-e67c57929098,Ubiquity Journals,Sebastian Karcher,"^https?://[^/]+(/articles/10\.\d{4,9}/[-._;()/:a-z0-9A-Z]+|/articles/?$|/\d+/volume/\d+/issue/\d+)",3,,250,TRUE,4,gcsibv,10/19/2015 5:23,www.ubiquitypress.com,,,,ed-ubiquity.gsu.edu,ed-ubiquity.gsu.edu/wordpress/submissions
University of Wisconsin-Madison Libraries Catalog.js,Normal,66782e6a-a8db-4ed2-9a4f-ce4b30372e22,University of Wisconsin-Madison Libraries Catalog,Philipp Zumstein,^https://search\.library\.wisc\.edu/(catalog|search)/,3,,100,TRUE,4,gcsibv,9/5/2017 20:27,https://www.library.wisc.edu,1479,United States,408,www.library.wisc.edu???€? Libraries,https://www.wisc.edu
Unqualified Dublin Core RDF.js,Normal,6e372642-ed9d-4934-b5d1-c11ac758ebb7,Unqualified Dublin Core RDF,Simon Kornblith,rdf,1.0.0b3.r1,,100,TRUE,2,,7/8/2011 4:51,dublincore.org/documents/dcq-rdf-xml,290712,United States,173530,https://en.wikipedia.org/wiki/Dublin_Core,https://seopressor.com/blog/dublin-core-vs-schemaorg-metadata...
UpToDate References.js,Normal,70dc2609-d6fd-415a-822c-a2c04293cb5a,UpToDate References,Sebastian Karcher,^https?://www\.uptodate\.com/contents/,3,,100,TRUE,4,gcv,6/12/2014 18:56,https://blog.apastyle.org/apastyle/2017/02/how-to-cite-the...,13957,United States,3940,https://www.uptodate.com,www.lib.dmu.edu/db/uptodate/cite
Vanity Fair.js,Normal,62f46e1a-4c40-4dbb-82aa-71cdeb14f1bc,Vanity Fair,Sebastian Karcher,^https?://www\.vanityfair\.com,1,,100,TRUE,4,gcsibv,12/13/2012 20:24,http://www.vanityfairlingerie.com,1091315,United States,252913,https://www.jcpenney.com/VanityFair,https://subscribe.vanityfair.com/subscribe
Verniana-Jules Verne Studies.js,Normal,cdf8269c-86b9-4039-9bc4-9d998c67740e,Verniana-Jules Verne Studies,Aurimas Vinckevicius,^https?://[^/]*verniana\.org(:\d+)?/volumes/\d+/,2.1.9,,100,TRUE,4,gcsibv,1/1/2017 16:57,verniana.org,,,,verniana.com/about.html,www.verniana.org/guidelines.html
Vice.js,Normal,131310dc-854c-4629-acad-521319ab9f19,Vice,czar,^https?://(.+?\.)?vice\.com,3,,100,TRUE,4,gcsibv,7/28/2018 16:37,https://www.vice.com,173,United States,77,https://www.vice.com/en_uk,https://en.wikipedia.org/wiki/Vice_(magazine)
Vimeo.js,Normal,1b0ffe71-1c2f-4a79-b894-40b990b3e491,Vimeo,Sebastian Karcher,^https?://(www\.)?vimeo\.com,3,,100,TRUE,4,gcsibv,6/19/2017 6:31,https://vimeo.com,143,United States,102,www.miracletutorials.com/howto-embed-vimeo,https://www.sitejabber.com/reviews/vimeo.com
VoxEU.js,Normal,508e8fb9-8a33-4095-844f-133cba7e7b54,VoxEU,Sebastian Karcher,^https?://(www\.)?voxeu\.org,1,,100,TRUE,4,gcsibv,6/12/2016 15:43,http://shop.bikini.com,277515,United States,80268,https://voxeu.org,https://voxeu.org/content/imf-reform-unfinished-agenda
WHO.js,Normal,cd587058-6125-4b33-a876-8c6aae48b5e8,WHO,"Mario Trojan, Philipp Zumstein",^http://apps\.who\.int/iris/,3,,100,TRUE,4,gcsibv,9/2/2018 14:34,https://salespanel.io/websitetracking/lead-generation,2404906,United Kingdom,72131,www.who.int,https://www.thewho.com
WIPO.js,Normal,039338fc-d84f-44bf-99e4-693cc91b569f,WIPO,Sebastian Karcher,^https?://patentscope\.wipo\.int,3,,100,TRUE,4,gcsbv,7/27/2017 10:44,www.wipo.int,8859,China,4042,https://www.britannica.com/topic/World-Intellectual-Property...,https://en.wikipedia.org/wiki/WIPO
Wall Street Journal.js,Normal,53f8d182-4edc-4eab-b5a1-141698a1303b,Wall Street Journal,Philipp Zumstein,^https?://(online|blogs|www)?\.wsj\.com/,3,,100,TRUE,4,gcsibv,5/23/2017 21:42,https://buy.wsj.com/Join-Now,571,United States,164,https://kensaq.com/Information/Wall Street Journal Website,https://www.clearslide.com/Free-Trial
Wanfang Data.js,Normal,eb876bd2-644c-458e-8d05-bf54b10176f3,Wanfang Data,Ace Strong ,^https?://[ds]\.(g\.)?wanfangdata\.com\.cn,2.0rc1,,100,TRUE,4,gcs,7/24/2014 1:37,www.wanfangdata.com/about/about.asp,,,,en.0430.com/cn/web126515,https://www.easycounter.com/report/wanfangdata.com
Washington Monthly.js,Normal,e623eec7-ad54-4201-b709-654bf3fd7f70,Washington Monthly,Philipp Zumstein,^https?://(www\.)?washingtonmonthly\.com,3,,100,TRUE,4,gcsibv,6/25/2017 18:58,https://washingtonmonthly.com,76964,United States,20573,www.washingtonmonthly.org,https://en.wikipedia.org/wiki/Washington_Monthly
Web of Science Tagged.js,Normal,594ebe3c-90a0-4830-83bc-9502825a6810,Web of Science Tagged,"Michael Berkowitz, Avram Lyon",txt,2.1,,100,TRUE,1,gcsibv,6/2/2015 21:33,https://login.webofknowledge.com,1490,China,185,https://harzing.com/.keyword/web of science,https://clarivate.com/products/web-of-science
Web of Science.js,Normal,88e11bcb-464d-4b6d-a446-8994e3b865c9,Web of Science,Philipp Zumstein,^https?://([^/]+\.)?webofknowledge\.com/,3,,100,TRUE,4,gcsib,6/4/2015 4:20,https://login.webofknowledge.com,,,,https://clarivate.com/products/web-of-science,wokinfo.com
Welt Online.js,Normal,f61beec2-1431-4218-a9d3-68063ede6ecd,Welt Online,"Martin Meyerhoff, Philipp Zumstein",^https?://www\.welt\.de,3,,100,TRUE,4,gcsibv,6/17/2017 21:34,https://www.welt.de,1256,Germany,45,https://www.welt.de/english-news,https://www.easycounter.com/report/weltonline.de
WikiLeaks PlusD.js,Normal,8b73dd9c-b873-4d13-b36a-45922b9f04a1,WikiLeaks PlusD,Sebastian Karcher,^https?://(search\.|www\.)?wikileaks\.org/plusd/,2.1.9,,100,TRUE,4,gcsibv,6/17/2017 20:49,https://wikileaks.com/plusd,957271,United States,329026,https://www.wikileaks.org/plusd/about,wikileaks-plusd.en.uptodown.com???€? Webapps???€? Communication
Wikidata.js,Normal,eaef8d43-2f17-45b3-a5cb-affb49bc5e81,Wikidata,Philipp Zumstein,^https?://(www\.)?wikidata\.org/wiki/Q,3,,100,TRUE,4,gcsibv,12/13/2018 10:42,http://www.wix.com/create-free-webpage,430,United States,319,https://www.wikidata.org,https://www.wikidata.org/wiki/Wikidata:Project_chat
Wikimedia Commons.js,Normal,c70055c3-a525-45db-8e37-726c6c2ad034,Wikimedia Commons,Sebastian Karcher,^https?://commons\.wikimedia\.org,2.1.9,,100,TRUE,4,gcsibv,1/5/2014 12:45,https://www.commons.wikimedia.org,299,United States,269,https://en.wikipedia.org/wiki/Wikimedia_Commons,https://commons.wikimedia.org/wiki/Category:Websites
Wikipedia Citation Templates.js,Normal,3f50aaac-7acc-4350-acd0-59cb77faf620,Wikipedia Citation Templates,Simon Kornblith,txt,1.0.0b4.r1,,100,TRUE,2,,3/13/2017 11:45,http://www.wix.com/website/templatesfree,430,United States,319,https://www.top10bestwebsitebuilders.com/Website/Templates,http://www.thebest10websitebuilders.com/Best-Free/Web-Templates
Wikipedia.js,Normal,e5dc9733-f8fc-4c00-8c40-e53e0bb14664,Wikipedia,Aurimas Vinckevicius,^https?://[^/]*wikipedia\.org/,2.1.9,,100,TRUE,4,gcsibv,2/16/2015 4:51,https://en.wikipedia.org/wiki/Website,5,United States,6,https://www.wikipedia.org,https://en.wikipedia.org/wiki/Main_Page
Wikisource.js,Normal,076bd26a-1517-469d-85e9-31316a6f6cb0,Wikisource,Philipp Zumstein,^https?://en\.wikisource\.org/w,2.1.9,,100,TRUE,4,gcsibv,4/15/2016 6:46,https://en.wikisource.org,2922,China,3183,https://en.wikisource.org/wiki/Wikisource:What_Wikisource_includes,https://en.wikipedia.org/wiki/Wikisource
Wildlife Biology in Practice.js,Normal,b33af0e1-d122-45b2-b144-4b4eedd12d5d,Wildlife Biology in Practice,Michael Berkowitz and Aurimas Vinckevicius,^https?://[^/]*socpvs\.org/journals/index\.php/wbp,3,,100,TRUE,4,gcsibv,1/1/2017 15:47,https://www.lessonplanet.com,43780,United States,13755,https://study.com/Biology,https://www.facebook.com/wbpractice
Wiley Online Library.js,Normal,fe728bc9-595a-4f03-98fc-766f1d8d0936,Wiley Online Library,"Sean Takats, Michael Berkowitz, Avram Lyon and Aurimas Vinckevicius",^https?://(\w+\.)?onlinelibrary\.wiley\.com[^/]*/(book|doi|toc|advanced/search|search-web/cochrane|cochranelibrary/search|o/cochrane/(clcentral|cldare|clcmr|clhta|cleed|clabout)/articles/.+/sect0\.html),3.1,,100,TRUE,4,gcsibv,11/28/2018 8:40,onlinelibrary.wiley.com,444,China,175,https://tischlibrary.tufts.edu/find/database/wiley-online-library,https://www.wiley.com/WileyCDA/Brand/id-29.html
Winnipeg Free Press.js,Normal,1d82cbdf-703d-4f96-9ae2-246af21bb96e,Winnipeg Free Press,Philipp Zumstein,^https?://www\.winnipegfreepress\.com,3,,100,TRUE,4,gcsibv,6/17/2017 17:27,https://www.winnipegfreepress.com,58316,Canada,1600,https://www.winnipegfreepress.com/customer-service,https://twitter.com/WinnipegNews
Wired.js,Normal,f054a3d9-d705-4d2e-a96a-258508bebba3,Wired,czar,^https?://(www\.)?wired\.(com|co\.uk),3,,100,TRUE,4,gcsibv,8/11/2018 14:19,https://subscribe.wired.com/subscribe,1411,United States,416,https://www.wired.com,https://en.wikipedia.org/wiki/Wired_(website)
World History Connected.js,Normal,0507797c-9bc4-4374-92ca-9e3763b6922b,World History Connected,Frederick Gibbs,worldhistoryconnected\.press|historycooperative.*/whc/,1.0.0b4.r5,,100,TRUE,4,gcsibv,2/27/2014 23:05,https://na.panasonic.com,4185,Japan,821,worldhistoryconnected.press.uillinois.edu,connected.mcgraw-hill.com/connected/login.do
World Shakespeare Bibliography Online.js,Normal,bf6b49e3-9198-4fbc-a559-a81fcfcce908,World Shakespeare Bibliography Online,Matthias Heim,^https?://(www\.)?worldshakesbib\.org,1,,100,TRUE,4,gcs,6/11/2014 22:48,https://www.worldshakesbib.org,1767300,United States,279299,https://www.worldshakesbib.org/about,https://en.wikipedia.org/wiki/World_Shakespeare_Bibliography
WorldCat Discovery Service.js,Normal,fd8dc5f6-a6dd-42b2-948f-600f5da844ea,WorldCat Discovery Service,Sebastian Karcher,^https?://[^/]+\.worldcat\.org/,3.0.9,,100,TRUE,4,gcsbv,6/25/2017 19:26,https://www.oclc.org/en/worldcat-discovery.html,3577,United States,1101,https://www.oclc.org/en/worldcat-discovery/features.html,help.oclc.org???€? Discovery and Reference
XML ContextObject.js,Normal,24d9f058-3eb3-4d70-b78f-1ba1aef2128d,XML ContextObject,Avram Lyon and Simon Kornblith,ctx,3,,100,TRUE,1,gcsv,5/20/2015 0:05,https://www.guru99.com/object-repository-selenium.html,3651,India,385,https://stackoverflow.com/questions/11708967,https://stackoverflow.com/questions/664059/how-do-you-specify-the...
Ynet.js,Normal,7f45c3f9-e387-4589-9679-225ddcf6f00e,Ynet,Eran Rosenthal,^https?://www\.ynet\.co\.il/articles/,3,,100,TRUE,4,gcsibv,6/17/2017 15:34,https://www.ynetnews.com,28977,United States,11987,https://ynet.co.il,site-analyzer.org???€? Countries???€? Netherlands
YouTube.js,Normal,d3b1d34c-f8a1-43bb-9dd6-27aa6403b217,YouTube,"Sean Takats, Michael Berkowitz, Matt Burton and Rintze Zelle",^https?://([^/]+\.)?youtube\.com/,3,,100,TRUE,4,gcsbv,9/18/2015 21:24,https://www.youtube.com/?gl=GB&hl=en-GB,2,United States,2,https://www.makeuseof.com/tag/top-12-sites-watch-videos-you,l-lists.com/en/lists/r5l5dj.html
ZIPonline.js,Normal,5ccc4cf7-8863-4ee2-9772-c9d0b422f028,ZIPonline,Philipp Zumstein,^https?://(www)?\.zip-online\.de/,3,,100,TRUE,4,gcsibv,1/27/2017 16:22,https://www.files2zip.com,252062,India,38258,www.ezyzip.com,https://tools.usps.com/go/zip-code-lookup.htm
Zenodo.js,Normal,a714cb93-6595-482f-b371-a4ca0be14449,Zenodo,"Philipp Zumstein, Sebastian Karcher",^https?://zenodo\.org,3,,100,TRUE,4,gcsibv,3/8/2018 8:11,http://shop.bikini.com,277515,United States,80268,https://zenodo.org,about.zenodo.org
Zotero RDF.js,Normal,14763d24-8ba0-45df-8f52-b8d1108e7ac9,Zotero RDF,Simon Kornblith,rdf,1.0.0b4.r1,,25,TRUE,2,,6/21/2016 8:45,https://forums.zotero.org/discussion/29807/zotero-rdf-documentation,14157,United States,7916,https://www.zotero.org/support/dev/exposing_metadata,https://www.zotero.org/support/getting_stuff_into_your_library
ZoteroBib.js,Normal,b7c665ba-173c-4dea-b28e-e866580002a2,ZoteroBib,Dan Stillman,^https://zbib\.org/,4,,100,TRUE,4,gcsibv,5/14/2018 8:38,https://zbib.org,322695,United States,65698,https://zbib.org/faq,https://www.commonsense.org/education/website/zoterobib
arXiv.org.js,Normal,ecddda2e-4fc6-4aea-9f17-ef3b56d7377a,arXiv.org,Sean Takats and Michael Berkowitz,^https?://([^\.]+\.)?(arxiv\.org|xxx\.lanl\.gov)/(find|catchup|list/\w|abs/|pdf/),3,,100,TRUE,12,gcsv,4/17/2018 20:00,www.arxiv.org,909,China,219,https://arxiv.org/abs/1809.04430,https://www.arxiv-vanity.com
beck-online.js,Normal,e8544423-1515-4daf-bb5d-3202bf422b58,beck-online,Philipp Zumstein,^https?://beck-online\.beck\.de/,3,,100,TRUE,4,gcs,9/11/2018 7:17,www.beck.com,837293,United States,471161,https://www.glennbeck.com/st/live-player,https://twitter.com/beckonlinede
dLibra.js,Normal,915e3ae2-afa9-4b1d-9780-28ed3defe0ab,dLibra,Pawel Kolodziej ,/.*dlibra/(doccontent|docmetadata|collectiondescription|results)|/dlibra/?,2.1.9,,100,TRUE,4,gcsibv,9/12/2016 6:02,www.dlibra.com,,,,https://review.easycounter.com/dlibra.bgb.rs-reviews,https://dlibra.psnc.pl
dejure.org.js,Normal,16c7d938-5f77-4fb5-99a1-bcec6fdafe84,dejure.org,Philipp Zumstein,^https?://dejure\.org/,3,,100,TRUE,4,gcsibv,1/16/2017 20:00,https://dejure.org,24270,Germany,796,https://www.iusexplorer.it,dejuredesign.com
deleted.txt,NA,16c7d938-5f77-4fb5-99a1-bcec6fdafe84,dejure.org,Philipp Zumstein,^https?://dejure\.org/,3,,100,TRUE,4,gcsibv,1/16/2017 20:00,https://dejure.org,24270,Germany,796,https://www.iusexplorer.it,dejuredesign.com
dhistory.js,Normal,946ddf3a-74ca-4309-9917-85aa30297f4c,dhistory,Tim Sherratt,^https?://(www\.)?dhistory\.org/archives/naa/items/\d+,2.1,,100,TRUE,4,gcsbv,8/27/2012 9:42,https://archive.org/web,265,United States,198,https://myactivity.google.com,https://www.history.com
digibib.net.js,Normal,e99bd723-39e6-418c-9524-390dbc583e08,digibib.net,"Heiko Jansen (hbz), Ingolf Kuss (hbz), Bernhard Assmann (hbz)",^https?://.*\.digibib\.net/(Digibib|jumpto|metasearch|opensearch|template),2.1.9,,100,TRUE,4,gcsibv,6/5/2017 17:35,https://www.bluecore.com/built-for/retail,68828,United States,12070,digibib.net,https://www.easycounter.com/report/digibib.net
eLibrary.ru.js,Normal,587709d3-80c5-467d-9fc8-ed41c31e20cf,eLibrary.ru,Avram Lyon,^https?://elibrary\.ru/,2.1,,100,TRUE,4,gcsbv,5/19/2017 4:15,elibrary.ru,6178,Russia,342,www.elibrary.com,https://www.easycounter.com/report/elibrary.ru
eLife.js,Normal,98ad3ad1-9d43-4b2e-bc36-172cbf00ba1d,eLife,"Aurimas Vinckevicius, Sebastian Karcher",^https?://(elife\.)?elifesciences\.org/(articles|search|subjects|archive),4,,100,TRUE,4,gcsbv,9/27/2018 13:36,https://elifesciences.org,43739,United States,17153,https://etisalat.ae/en/consumer/home/elife/elife_home_portal.jsp,www.elife-inc.sg
eMJA.js,Normal,966a7612-900c-42d9-8780-2a3247548588,eMJA,Sebastian Karcher,^https?://www\.mja\.com\.au/,2.1.9,,100,TRUE,4,gcsibv,11/1/2016 18:30,http://shop.bikini.com,277515,United States,80268,https://www.emjainteractive.com,https://emja.org
eMedicine.js,Normal,ab88d517-d88c-4a73-a0ad-c94c76cca849,eMedicine,William Smith,^https?://emedicine\.medscape\.com/article/,1.0.0b4.r5,,100,TRUE,4,gcsibv,4/15/2013 18:04,https://emedicine.medscape.com,2259,United States,1194,https://www.medscape.com,https://emedicine.medscape.com/specialties
ePrint IACR.js,Normal,04a23cbe-5f8b-d6cd-8eb1-2e23bcc8ae8f,ePrint IACR,Jonas Schrieb,^https?://eprint\.iacr\.org/,1.0.0b3.r1,,100,TRUE,4,gcsibv,5/18/2017 2:42,https://eprint.iacr.org,59239,China,17435,https://www.easycounter.com/report/eprint.iacr.org,https://eprint.iacr.org/curr
ebrary.js,Normal,2abe2519-2f0a-48c0-ad3a-b87b9c059459,ebrary,Sebastian Karcher,^https?://site\.ebrary\.com/.+(docDetail|search|detail)\.action\?,4,,100,TRUE,4,gcv,8/29/2015 22:03,https://site.ebrary.com/lib/alltitles/captcha.action,349951,United States,475064,www.ebrary.com/browse,https://partners.ebrary.com
etatar.ru.js,Normal,9d8fb229-a563-489b-b36d-3bdaa69ddf1f,etatar.ru,Avram Lyon,^https?://(www\.)?etatar\.ru/,2.1,,100,TRUE,4,gcsibv,9/13/2011 10:20,https://www.easycounter.com/report/etatar.ru,6371,China,3830,https://www.stathtml.site/www.etatar.ru,https://www.rankwise.net/www.etatar.ru
feb-web.ru.js,Normal,e92c8359-c3fc-468b-bc6a-107b2744fd17,feb-web.ru,Avram Lyon,^https?://(www\.)?feb-web\.ru/.*cmd=2,1,,100,TRUE,4,gcsibv,1/1/2017 16:09,feb-web.ru,111209,Russia,10095,feb-web.ru.composesite.com,https://www.easycounter.com/report/feb-web.ru
fishpond.co.nz.js,Normal,c436f3c7-4246-4ed3-a227-a538c8113a0e,fishpond.co.nz,"Sopheak Hean, Sebastian Karcher",^https?://www\.fishpond\.co\.nz/,1,,100,TRUE,4,gcsibv,6/7/2017 17:26,https://www.fishpond.co.nz,108249,New Zealand,233,www.fishpondusa.com,https://www.fishpond.com
fr-online.de.js,Normal,488fe1e0-b7d2-406f-8257-5060418ce9b2,fr-online.de,Martin Meyerhoff,^https?://www\.fr-online\.de,2.1.9,,100,TRUE,4,gcsibv,4/3/2014 17:37,www.fr.de,18024,Germany,790,www.fr.de/suche,https://www.easycounter.com/report/fr-online.de
informIT database.js,Normal,add79dfd-7951-4c72-af1d-ce1d50aa4fb4,informIT database,"Adam Crymble, Sebastian Karcher",^https?://www\.informit\.com,2.1.9,,100,TRUE,4,gcsibv,10/15/2012 10:37,https://www.quickbase.com/database/FreeTrial,9985,United States,2366,https://www.informit.org/index-databases,https://www.informit.org/who-is-informit
io-port.js,Normal,1c0c63d9-4a95-44d4-b441-173cdc1b8688,io-port,Sebastian Karcher,^https?://www\.zentralblatt-math\.org/ioport/,3,,100,TRUE,4,g,3/8/2014 16:26,https://www.ioportracing.com,,,,https://stellarport.io,mope.io
jmlr.js,Normal,80bc4fd3-747c-4dc2-86e9-da7b251e1407,Journal of Machine Learning Research,"Fei Qi, Philipp Zumstein",^https?://jmlr\.csail\.mit\.edu/papers,3,,100,TRUE,4,gcsibv,1/31/2018 20:33,jmlr.org,75097,China,21128,jmlr.org/contact.html,jmlr.csail.mit.edu/papers
jurion.js,Normal,dc78e210-31da-4fe5-99d6-1ea1a61874ca,jurion,Philipp Zumstein,^https?://www\.recht\.jurion\.de/,3,,100,TRUE,4,gcsibv,1/30/2017 20:15,https://twitter.com/JoelJurion,12,United States,8,https://www.rank2traffic.com/jurion.de,https://webstores.activenetwork.com/school-software/bennion_junior...
mEDRA.js,Normal,d9b57cd5-5a9c-4946-8616-3bdf8edfcbb5,mEDRA,Aurimas Vinckevicius,^https?://www\.medra\.org/servlet/view\?,3,,105,TRUE,12,g,5/26/2014 3:50,https://www.meddra.org,,,,https://www.medra.org,https://www.c3isolutions.com/blog/meddra-coding
magazines.russ.ru.js,Normal,0db1c2d0-eaae-4f3d-94ef-d4b3aa61de16,magazines.russ.ru,Avram Lyon,^https?://magazines\.russ\.ru/[a-zA-Z -_]+/[0-9]+/[0-9]+/,2.1.9,,100,TRUE,4,gcsibv,12/31/2016 10:22,magazines.russ.ru,49922,Russia,5897,https://www.easycounter.com/report/magazines.russ.ru,magazines.russ.ru/znamia
medes.js,Normal,96a92909-f23c-4f16-ae93-1948c2459932,medes,Philipp Zumstein,^https?://(www\.)?medes\.com/,3,,100,TRUE,4,gcsibv,12/27/2016 13:01,https://zejula.com/en/hcp,,,,https://shop.bikini.com,https://www4.icims.com/onboarding/new_hires
